trial_id,epoch,duration,mae_error,timestamp
1,0,166.82810854911804,0.5222277641296387,2025-05-18T21:19:49.173601
1,1,170.7974009513855,0.4920071065425873,2025-05-18T21:22:40.045925
1,2,167.6991481781006,0.4783985912799835,2025-05-18T21:25:27.821524
1,3,171.14043879508972,0.4622955322265625,2025-05-18T21:28:19.037583
1,4,169.42709279060364,0.4450521767139435,2025-05-18T21:31:08.585132
1,5,171.6186056137085,0.41662463545799255,2025-05-18T21:34:00.268140
1,6,171.23526763916016,0.4083702564239502,2025-05-18T21:36:51.580437
1,7,168.22557711601257,0.40779489278793335,2025-05-18T21:39:39.884078
1,8,172.35815501213074,0.42293021082878113,2025-05-18T21:42:32.350560
1,9,168.890686750412,0.3985491394996643,2025-05-18T21:45:21.309332
1,10,169.4907603263855,0.3968486487865448,2025-05-18T21:48:10.866056
1,11,168.28017139434814,0.4151870906352997,2025-05-18T21:50:59.200205
1,12,169.90642929077148,0.41061004996299744,2025-05-18T21:53:49.240454
1,13,170.74411129951477,0.4065515398979187,2025-05-18T21:56:40.058293
1,14,172.04131865501404,0.37862375378608704,2025-05-18T21:59:32.172426
1,15,169.48712539672852,0.3848091959953308,2025-05-18T22:02:21.728121
1,16,169.56759572029114,0.4448196589946747,2025-05-18T22:05:11.394032
1,17,170.2284116744995,0.39167913794517517,2025-05-18T22:08:01.701601
1,18,170.11651921272278,0.3952306807041168,2025-05-18T22:10:51.904155
1,19,170.20033764839172,0.3709219694137573,2025-05-18T22:13:42.170779
1,20,170.36100673675537,0.36836108565330505,2025-05-18T22:16:32.598022
1,21,170.4917995929718,0.3646746277809143,2025-05-18T22:19:23.180433
1,22,168.65253257751465,0.39366868138313293,2025-05-18T22:22:11.922255
1,23,171.73500990867615,0.36276379227638245,2025-05-18T22:25:03.835386
1,24,171.14792275428772,0.3642039895057678,2025-05-18T22:27:55.042106
1,25,169.52970051765442,0.368135541677475,2025-05-18T22:30:44.695980
1,26,172.36975598335266,0.3800046443939209,2025-05-18T22:33:37.157669
1,27,170.8742356300354,0.3971613049507141,2025-05-18T22:36:28.099924
1,28,169.90714263916016,0.35936692357063293,2025-05-18T22:39:18.080721
1,29,171.84221839904785,0.36841920018196106,2025-05-18T22:42:09.982674
1,30,170.69232654571533,0.35984283685684204,2025-05-18T22:45:00.847679
1,31,169.01207494735718,0.38397735357284546,2025-05-18T22:47:49.925528
1,32,168.52996683120728,0.3638746738433838,2025-05-18T22:50:38.566625
1,33,169.53576946258545,0.3888185918331146,2025-05-18T22:53:28.177318
1,34,170.1226828098297,0.3618309497833252,2025-05-18T22:56:18.427969
1,35,170.11126923561096,0.3491142690181732,2025-05-18T22:59:08.662356
1,36,167.543114900589,0.3606307804584503,2025-05-18T23:01:56.263053
1,37,168.82566618919373,0.3512713611125946,2025-05-18T23:04:45.147029
1,38,168.94227147102356,0.355715274810791,2025-05-18T23:07:34.152944
1,39,170.45153784751892,0.35247695446014404,2025-05-18T23:10:24.685990
1,40,171.44198894500732,0.4276964068412781,2025-05-18T23:13:16.182773
1,41,168.51615285873413,0.3667476177215576,2025-05-18T23:16:04.768904
1,42,169.2088017463684,0.34940215945243835,2025-05-18T23:18:54.060807
1,43,170.86558985710144,0.35889214277267456,2025-05-18T23:21:45.040952
1,44,169.79926586151123,0.34189826250076294,2025-05-18T23:24:34.913298
1,45,172.07759833335876,0.3560216426849365,2025-05-18T23:27:27.061231
1,46,168.98617839813232,0.3733287453651428,2025-05-18T23:30:16.108666
1,47,170.80924677848816,0.3485014736652374,2025-05-18T23:33:07.023333
1,48,172.28740906715393,0.3559008538722992,2025-05-18T23:35:59.378572
1,49,170.61065578460693,0.3593665659427643,2025-05-18T23:38:50.056335
1,50,169.11703085899353,0.35605061054229736,2025-05-18T23:41:39.244072
1,51,170.51330971717834,0.3401719331741333,2025-05-18T23:44:29.825046
1,52,170.68662571907043,0.3451300859451294,2025-05-18T23:47:20.658260
1,53,170.76014971733093,0.33923953771591187,2025-05-18T23:50:11.502429
1,54,168.96075582504272,0.3456363081932068,2025-05-18T23:53:00.557545
1,55,168.3839054107666,0.35761022567749023,2025-05-18T23:55:49.024294
1,56,171.36685991287231,0.3440154492855072,2025-05-18T23:58:40.462886
1,57,171.31904077529907,0.3459135591983795,2025-05-19T00:01:31.870071
1,58,172.2566773891449,0.343620628118515,2025-05-19T00:04:24.192949
1,59,169.10708594322205,0.3413369059562683,2025-05-19T00:07:13.384435
1,60,173.11522603034973,0.3394051194190979,2025-05-19T00:10:06.586530
1,61,170.3454442024231,0.3383968472480774,2025-05-19T00:12:57.001016
1,62,171.32579040527344,0.3396577835083008,2025-05-19T00:15:48.384821
1,63,169.98235702514648,0.33960992097854614,2025-05-19T00:18:38.450829
1,64,170.5695731639862,0.3370244801044464,2025-05-19T00:21:29.093935
1,65,172.1611328125,0.34108027815818787,2025-05-19T00:24:21.338424
1,66,170.62966537475586,0.33922526240348816,2025-05-19T00:27:12.039181
1,67,169.04738330841064,0.33781325817108154,2025-05-19T00:30:01.155971
1,68,172.82165336608887,0.3431669771671295,2025-05-19T00:32:54.076726
1,69,169.0373294353485,0.34323740005493164,2025-05-19T00:35:43.249099
1,70,172.355872631073,0.3518109619617462,2025-05-19T00:38:35.718856
1,71,171.3169300556183,0.33658167719841003,2025-05-19T00:41:27.096333
1,72,171.44433116912842,0.3337232172489166,2025-05-19T00:44:18.637405
1,73,171.85758185386658,0.3499336242675781,2025-05-19T00:47:10.593398
1,74,170.00509691238403,0.33977603912353516,2025-05-19T00:50:00.699398
