trial_id,epoch,duration,mae_error,timestamp
5,0,191.34930729866028,0.8052864670753479,2025-05-19T13:52:00.634892
5,1,191.85018825531006,0.6750633716583252,2025-05-19T13:55:12.558137
5,2,190.68140316009521,0.5459734797477722,2025-05-19T13:58:23.336764
5,3,193.2848675251007,0.49410074949264526,2025-05-19T14:01:36.723952
5,4,199.27173256874084,0.514916181564331,2025-05-19T14:04:56.061016
5,5,191.62183666229248,0.4840804934501648,2025-05-19T14:08:07.777533
5,6,197.80446243286133,0.48171594738960266,2025-05-19T14:11:25.639530
5,7,194.91819977760315,0.4689481556415558,2025-05-19T14:14:40.622124
5,8,197.0218813419342,0.4680112898349762,2025-05-19T14:17:57.702530
5,9,203.7974395751953,0.4351881742477417,2025-05-19T14:21:21.559729
5,10,199.0570104122162,0.42351168394088745,2025-05-19T14:24:40.692562
5,11,192.89482927322388,0.4323171377182007,2025-05-19T14:27:53.708170
5,12,196.75051426887512,0.4565100371837616,2025-05-19T14:31:10.525820
5,13,198.85926151275635,0.42997822165489197,2025-05-19T14:34:29.440200
5,14,199.06519556045532,0.41531962156295776,2025-05-19T14:37:48.698470
5,15,189.7513303756714,0.4115152657032013,2025-05-19T14:40:58.518183
5,16,198.40831184387207,0.42072242498397827,2025-05-19T14:44:17.128219
5,17,193.86742901802063,0.4130094349384308,2025-05-19T14:47:31.101744
5,18,190.7506115436554,0.517022430896759,2025-05-19T14:50:41.929570
5,19,194.44901251792908,0.465705931186676,2025-05-19T14:53:56.451219
5,20,198.25784707069397,0.5344535112380981,2025-05-19T14:57:14.818758
5,21,199.69504022598267,0.42315563559532166,2025-05-19T15:00:34.621087
5,22,196.6107349395752,0.39610427618026733,2025-05-19T15:03:51.312726
5,23,188.35971808433533,0.500213623046875,2025-05-19T15:06:59.754782
5,24,199.600656747818,0.46417808532714844,2025-05-19T15:10:19.465924
5,25,198.79919934272766,0.44244417548179626,2025-05-19T15:13:38.404198
5,26,200.39567065238953,0.4362126588821411,2025-05-19T15:16:58.866412
5,27,191.72251439094543,0.4546576142311096,2025-05-19T15:20:10.670225
5,28,198.35597896575928,0.4096153974533081,2025-05-19T15:23:29.100653
5,29,193.6547486782074,0.4005444347858429,2025-05-19T15:26:42.863548
5,30,191.2675700187683,0.4527837038040161,2025-05-19T15:29:54.203512
5,31,192.5838177204132,0.38187310099601746,2025-05-19T15:33:06.866543
5,32,210.1449315547943,0.3716069459915161,2025-05-19T15:36:37.082090
5,33,200.50553226470947,0.3715546727180481,2025-05-19T15:39:57.654544
5,34,195.15375900268555,0.4767589867115021,2025-05-19T15:43:12.887389
5,35,192.85485076904297,0.4020462930202484,2025-05-19T15:46:25.805398
5,36,203.33172416687012,0.39194878935813904,2025-05-19T15:49:49.210916
5,37,200.22742748260498,0.3804263174533844,2025-05-19T15:53:09.495985
5,38,200.81030249595642,0.38690251111984253,2025-05-19T15:56:30.380681
5,39,197.18688941001892,0.46482592821121216,2025-05-19T15:59:47.650455
5,40,195.1775884628296,0.4058369994163513,2025-05-19T16:03:02.890971
5,41,198.77275609970093,0.4177629053592682,2025-05-19T16:06:21.746351
5,42,199.74865913391113,0.5089073181152344,2025-05-19T16:09:41.561071
5,43,196.6564815044403,0.37402889132499695,2025-05-19T16:12:58.323782
5,44,200.77230644226074,0.40086591243743896,2025-05-19T16:16:19.175030
5,45,201.56914448738098,0.39912736415863037,2025-05-19T16:19:40.992523
5,46,199.000905752182,0.3747410774230957,2025-05-19T16:23:00.065758
5,47,194.5359935760498,0.43993204832077026,2025-05-19T16:26:14.672546
5,48,203.6439392566681,0.3705996572971344,2025-05-19T16:29:38.404111
5,49,198.66669869422913,0.3828302323818207,2025-05-19T16:32:57.156899
5,50,191.81434273719788,0.3918781280517578,2025-05-19T16:36:09.039155
5,51,192.2029390335083,0.4444846510887146,2025-05-19T16:39:21.314341
5,52,198.96357774734497,0.4112664461135864,2025-05-19T16:42:40.386348
5,53,197.7493839263916,0.37078192830085754,2025-05-19T16:45:58.235944
5,54,197.01414561271667,0.3852618932723999,2025-05-19T16:49:15.327746
5,55,195.68095684051514,0.375389039516449,2025-05-19T16:52:31.076285
5,56,199.93763828277588,0.5229323506355286,2025-05-19T16:55:51.100533
5,57,204.83581399917603,0.36680394411087036,2025-05-19T16:59:16.000303
5,58,194.06514072418213,0.3811689615249634,2025-05-19T17:02:30.110994
5,59,190.7713394165039,0.3687981069087982,2025-05-19T17:05:40.951639
5,60,189.8945872783661,0.4710070490837097,2025-05-19T17:08:50.979477
5,61,177.05642652511597,0.3844741880893707,2025-05-19T17:11:48.116260
5,62,198.74656176567078,0.7917598485946655,2025-05-19T17:15:06.941442
5,63,200.46366381645203,0.37831705808639526,2025-05-19T17:18:27.525201
5,64,201.8867588043213,0.378494530916214,2025-05-19T17:21:49.501642
5,65,200.9018931388855,0.3634721040725708,2025-05-19T17:25:10.503174
5,66,201.11120176315308,0.4677872657775879,2025-05-19T17:28:31.732564
5,67,199.35609912872314,0.38684993982315063,2025-05-19T17:31:51.164068
5,68,206.78810572624207,0.3777751624584198,2025-05-19T17:35:18.089992
5,69,208.54648995399475,0.4267820119857788,2025-05-19T17:38:46.704425
5,70,210.07733035087585,0.6485822200775146,2025-05-19T17:42:16.892743
5,71,210.2278871536255,0.5088773965835571,2025-05-19T17:45:47.183178
5,72,205.26871705055237,0.43702825903892517,2025-05-19T17:49:12.540384
5,73,207.62212657928467,0.39236459136009216,2025-05-19T17:52:40.243874
5,74,206.7398180961609,0.3628665804862976,2025-05-19T17:56:07.097672
