trial_id,epoch,duration,mae_error,timestamp
9,0,208.8271095752716,0.8542615175247192,2025-05-20T14:30:36.540967
9,1,210.77273440361023,0.561016321182251,2025-05-20T14:34:07.430665
9,2,213.3640513420105,0.6035447716712952,2025-05-20T14:37:40.886373
9,3,214.3343939781189,0.5146116018295288,2025-05-20T14:41:15.315053
9,4,211.17479825019836,1.293426752090454,2025-05-20T14:44:46.582419
9,5,214.49017000198364,0.5109284520149231,2025-05-20T14:48:21.148753
9,6,210.25268864631653,0.5603469610214233,2025-05-20T14:51:51.494666
9,7,210.71284770965576,0.7308241724967957,2025-05-20T14:55:22.291053
9,8,211.99269342422485,0.5165079832077026,2025-05-20T14:58:54.368385
9,9,212.7663333415985,0.47500601410865784,2025-05-20T15:02:27.234985
9,10,212.74149322509766,0.6016380786895752,2025-05-20T15:06:00.072019
9,11,211.9319043159485,0.5130699276924133,2025-05-20T15:09:32.080062
9,12,210.86367201805115,0.593436598777771,2025-05-20T15:13:03.031742
9,13,191.48131728172302,0.5657783150672913,2025-05-20T15:16:14.580765
9,14,192.75646877288818,0.5798512697219849,2025-05-20T15:19:27.431118
9,15,186.26550960540771,0.4589795768260956,2025-05-20T15:22:33.765562
9,16,189.03526377677917,0.7753744125366211,2025-05-20T15:25:42.879585
9,17,185.62414526939392,0.8799247145652771,2025-05-20T15:28:48.585467
9,18,187.4123649597168,0.44385409355163574,2025-05-20T15:31:56.067600
9,19,194.95264673233032,1.041150689125061,2025-05-20T15:35:11.117275
9,20,193.63599753379822,0.6888323426246643,2025-05-20T15:38:24.854762
9,21,190.33010721206665,0.7097408175468445,2025-05-20T15:41:35.280929
9,22,186.76376032829285,0.47620606422424316,2025-05-20T15:44:42.170482
9,23,188.74389338493347,0.43737441301345825,2025-05-20T15:47:51.005579
9,24,197.1927626132965,0.44992586970329285,2025-05-20T15:51:08.307812
9,25,200.1772119998932,0.4435275197029114,2025-05-20T15:54:28.653181
9,26,202.62801885604858,0.4574618637561798,2025-05-20T15:57:51.353646
9,27,198.3350954055786,0.4249233603477478,2025-05-20T16:01:09.776265
9,28,196.38872289657593,0.6383846998214722,2025-05-20T16:04:26.220947
9,29,199.05715656280518,0.45348915457725525,2025-05-20T16:07:45.347391
9,30,200.71482515335083,0.4505278766155243,2025-05-20T16:11:06.150347
9,31,198.2666299343109,0.6196950078010559,2025-05-20T16:14:24.515453
9,32,199.63842701911926,0.42221125960350037,2025-05-20T16:17:44.258529
9,33,198.48023438453674,0.4510193467140198,2025-05-20T16:21:02.813193
9,34,196.58872842788696,0.6333819031715393,2025-05-20T16:24:19.480695
9,35,195.49994230270386,0.9590169191360474,2025-05-20T16:27:35.137293
9,36,195.17643976211548,0.8408992886543274,2025-05-20T16:30:50.430464
9,37,197.01048874855042,0.6006389260292053,2025-05-20T16:34:07.530938
9,38,194.23897767066956,0.4324153959751129,2025-05-20T16:37:21.917443
9,39,195.42001843452454,0.4194706380367279,2025-05-20T16:40:37.402961
9,40,197.25620460510254,0.662946343421936,2025-05-20T16:43:54.738740
9,41,195.3566610813141,0.5544186234474182,2025-05-20T16:47:10.158170
9,42,197.50626850128174,0.4106897711753845,2025-05-20T16:50:27.730504
9,43,194.2638702392578,0.702354371547699,2025-05-20T16:53:42.078441
9,44,196.21250653266907,0.4935634732246399,2025-05-20T16:56:58.375304
9,45,197.34424948692322,0.5043852925300598,2025-05-20T17:00:15.802441
9,46,200.2681736946106,0.4343692660331726,2025-05-20T17:03:36.170038
9,47,200.99329924583435,0.5288060307502747,2025-05-20T17:06:57.289889
9,48,202.10896348953247,0.7208619713783264,2025-05-20T17:10:19.495570
9,49,201.41902422904968,0.47425010800361633,2025-05-20T17:13:41.061050
9,50,195.71402716636658,0.41654226183891296,2025-05-20T17:16:56.863614
9,51,195.10759806632996,0.4379826486110687,2025-05-20T17:20:12.071548
9,52,196.2278287410736,0.6520729660987854,2025-05-20T17:23:28.387996
9,53,196.26212239265442,0.9227578639984131,2025-05-20T17:26:44.822363
9,54,187.36150479316711,0.6605145335197449,2025-05-20T17:29:52.257279
9,55,182.98665475845337,0.522560715675354,2025-05-20T17:32:55.348981
9,56,182.99109816551208,0.7961550354957581,2025-05-20T17:35:58.392079
9,57,184.53673028945923,0.45342451333999634,2025-05-20T17:39:03.019343
9,58,189.72899460792542,1.115154504776001,2025-05-20T17:42:12.892595
9,59,189.55159640312195,0.4572516083717346,2025-05-20T17:45:22.499434
9,60,185.77835822105408,0.41268953680992126,2025-05-20T17:48:28.417310
9,61,186.5367832183838,0.3987182676792145,2025-05-20T17:51:35.059105
