trial_id,epoch,duration,mae_error,timestamp
14,0,182.425852060318,0.5764012932777405,2025-05-21T10:04:21.745449
14,1,176.94493174552917,0.556104838848114,2025-05-21T10:07:18.755695
14,2,192.6177318096161,0.5463700890541077,2025-05-21T10:10:31.455335
14,3,191.1913435459137,0.5271984934806824,2025-05-21T10:13:42.739623
14,4,195.3725028038025,0.524935781955719,2025-05-21T10:16:58.199967
14,5,192.0954828262329,0.5150846838951111,2025-05-21T10:20:10.363534
14,6,181.02239203453064,0.5180881023406982,2025-05-21T10:23:11.487511
14,7,177.02931571006775,0.5054009556770325,2025-05-21T10:26:08.588883
14,8,176.65482139587402,0.5073442459106445,2025-05-21T10:29:05.319249
14,9,176.93623113632202,0.5029304623603821,2025-05-21T10:32:02.331185
14,10,179.274804353714,0.5021353363990784,2025-05-21T10:35:01.696380
