trial_id,epoch,duration,mae_error,timestamp
0,0,140.6242277622223,0.5799444913864136,2025-05-21T12:11:25.932531
0,1,139.33474230766296,0.555748462677002,2025-05-21T12:13:45.365166
0,2,142.7415370941162,0.5116744637489319,2025-05-21T12:16:08.151578
0,3,142.04571771621704,0.540697455406189,2025-05-21T12:18:30.297158
0,4,139.69808435440063,0.5179696679115295,2025-05-21T12:20:50.074683
0,5,142.60929536819458,0.5919135808944702,2025-05-21T12:23:12.778347
0,6,131.08896446228027,0.6192178130149841,2025-05-21T12:25:23.937599
0,7,141.6917586326599,0.5245222449302673,2025-05-21T12:27:45.748662
0,8,140.02251291275024,0.5187566876411438,2025-05-21T12:30:05.900067
0,9,141.79630732536316,0.7998906970024109,2025-05-21T12:32:27.832524
0,10,141.9683060646057,0.5579560399055481,2025-05-21T12:34:49.871722
0,11,140.06971955299377,0.521232008934021,2025-05-21T12:37:10.015196
0,12,138.62473964691162,0.5715096592903137,2025-05-21T12:39:28.697058
0,13,139.21486163139343,0.4789544939994812,2025-05-21T12:41:47.973799
0,14,138.0947287082672,0.46666452288627625,2025-05-21T12:44:06.136945
0,15,139.88304448127747,0.469791054725647,2025-05-21T12:46:26.130364
0,16,137.56678247451782,0.7046834230422974,2025-05-21T12:48:43.753021
0,17,138.6021568775177,0.5375933647155762,2025-05-21T12:51:02.428146
0,18,137.4608392715454,0.4346821904182434,2025-05-21T12:53:19.966368
0,19,141.6341142654419,0.5033014416694641,2025-05-21T12:55:41.752292
0,20,140.71221613883972,0.5078829526901245,2025-05-21T12:58:02.524182
0,21,143.74072694778442,0.460674524307251,2025-05-21T13:00:26.337045
0,22,138.65389466285706,0.9278030395507812,2025-05-21T13:02:45.310199
0,23,126.20420026779175,0.45608192682266235,2025-05-21T13:04:51.595268
0,24,125.56217050552368,0.5987948775291443,2025-05-21T13:06:57.267805
0,25,125.65471458435059,0.7712323069572449,2025-05-21T13:09:03.019298
0,26,125.36670136451721,0.4567438066005707,2025-05-21T13:11:08.493587
0,27,125.87026619911194,0.6625940799713135,2025-05-21T13:13:14.418784
0,28,126.2028181552887,0.5801639556884766,2025-05-21T13:15:20.762051
0,29,126.21707391738892,0.4297049939632416,2025-05-21T13:17:27.042190
0,30,127.86450362205505,0.81622713804245,2025-05-21T13:19:34.970390
0,31,125.98327684402466,0.8571967482566833,2025-05-21T13:21:41.047159
0,32,126.69003748893738,0.42954885959625244,2025-05-21T13:23:47.821318
0,33,125.9212715625763,0.4775737226009369,2025-05-21T13:25:53.803045
0,34,125.76691555976868,0.42498624324798584,2025-05-21T13:27:59.632796
0,35,125.3860137462616,0.4873678982257843,2025-05-21T13:30:05.094567
0,36,126.66629958152771,0.4414263665676117,2025-05-21T13:32:11.831879
0,37,126.2093152999878,0.444917768239975,2025-05-21T13:34:18.434172
0,38,127.29262208938599,0.6158716082572937,2025-05-21T13:36:25.799376
0,39,125.78006887435913,0.4745439887046814,2025-05-21T13:38:31.661083
0,40,125.91388440132141,0.5994760394096375,2025-05-21T13:40:37.650363
0,41,127.33787393569946,0.4968544542789459,2025-05-21T13:42:45.093047
0,42,126.56094622612,0.42539575695991516,2025-05-21T13:44:51.727407
0,43,126.03204226493835,0.39472609758377075,2025-05-21T13:46:57.852315
0,44,127.04697632789612,0.5140355825424194,2025-05-21T13:49:05.007748
0,45,126.26470756530762,0.42453014850616455,2025-05-21T13:51:11.376637
0,46,126.54085302352905,0.5153910517692566,2025-05-21T13:53:18.016034
0,47,126.53356885910034,0.4383416473865509,2025-05-21T13:55:24.613193
0,48,126.79806613922119,0.4745921194553375,2025-05-21T13:57:31.564563
0,49,126.50837898254395,0.5293234586715698,2025-05-21T13:59:38.132125
0,50,126.63002014160156,0.42892685532569885,2025-05-21T14:01:44.821258
0,51,126.92592716217041,0.8232157826423645,2025-05-21T14:03:51.874304
0,52,126.45587062835693,0.38532865047454834,2025-05-21T14:05:58.473561
0,53,125.8143937587738,0.4664260745048523,2025-05-21T14:08:04.378844
0,54,124.24953866004944,0.5122643709182739,2025-05-21T14:10:08.703559
0,55,126.8982253074646,0.942651629447937,2025-05-21T14:12:15.737236
0,56,124.47812557220459,0.36430636048316956,2025-05-21T14:14:20.372549
0,57,126.1616096496582,0.3832639753818512,2025-05-21T14:16:26.615854
0,58,125.36860752105713,0.4299919605255127,2025-05-21T14:18:32.061517
0,59,125.45555973052979,0.3978886306285858,2025-05-21T14:20:37.580984
0,60,125.3241548538208,0.44648444652557373,2025-05-21T14:22:42.983031
0,61,125.49381971359253,0.3976300060749054,2025-05-21T14:24:48.553238
0,62,124.52298331260681,0.37464869022369385,2025-05-21T14:26:53.152722
0,63,124.78511643409729,0.7600386738777161,2025-05-21T14:28:58.010848
0,64,125.839350938797,0.6764376759529114,2025-05-21T14:31:03.924695
0,65,126.14371514320374,0.4216788411140442,2025-05-21T14:33:10.158283
0,66,125.8438651561737,0.3577171862125397,2025-05-21T14:35:16.067623
0,67,123.74598526954651,0.45533517003059387,2025-05-21T14:37:19.931849
0,68,126.11331129074097,0.45992574095726013,2025-05-21T14:39:26.111925
0,69,124.94492053985596,0.43705254793167114,2025-05-21T14:41:31.126822
0,70,126.74411988258362,0.36568886041641235,2025-05-21T14:43:37.960723
0,71,125.86363482475281,0.3687994182109833,2025-05-21T14:45:43.929578
0,72,124.74318742752075,0.4299492835998535,2025-05-21T14:47:48.741950
0,73,124.95491003990173,0.3906630873680115,2025-05-21T14:49:53.807680
0,74,124.56739401817322,0.3933389484882355,2025-05-21T14:51:58.475869
