Epoch: [1][24/68]	Time 0.040 (2.868)	Data 0.001 (2.829)	Loss 0.5147 (0.5426)	MAE 0.526 (0.553)
Epoch: [1][25/68]	Time 0.041 (2.759)	Data 0.001 (2.721)	Loss 0.3862 (0.5366)	MAE 0.503 (0.551)
Epoch: [1][26/68]	Time 2.601 (2.753)	Data 2.566 (2.715)	Loss 0.4687 (0.5341)	MAE 0.545 (0.551)
Epoch: [1][27/68]	Time 1.442 (2.707)	Data 1.410 (2.668)	Loss 0.5274 (0.5339)	MAE 0.559 (0.551)
Epoch: [1][28/68]	Time 0.042 (2.615)	Data 0.001 (2.576)	Loss 0.4024 (0.5293)	MAE 0.487 (0.549)
Epoch: [1][29/68]	Time 0.048 (2.529)	Data 0.001 (2.490)	Loss 0.4976 (0.5283)	MAE 0.548 (0.549)
Epoch: [1][30/68]	Time 8.960 (2.737)	Data 8.929 (2.698)	Loss 0.3612 (0.5229)	MAE 0.457 (0.546)
Epoch: [1][31/68]	Time 7.254 (2.878)	Data 7.200 (2.839)	Loss 0.5181 (0.5227)	MAE 0.521 (0.545)
Epoch: [1][32/68]	Time 1.720 (2.843)	Data 1.675 (2.804)	Loss 0.5236 (0.5228)	MAE 0.505 (0.544)
Epoch: [1][33/68]	Time 0.048 (2.761)	Data 0.001 (2.721)	Loss 0.4406 (0.5203)	MAE 0.540 (0.544)
Epoch: [1][34/68]	Time 0.044 (2.683)	Data 0.001 (2.643)	Loss 0.4303 (0.5178)	MAE 0.525 (0.543)
Epoch: [1][35/68]	Time 0.040 (2.610)	Data 0.001 (2.570)	Loss 0.4056 (0.5147)	MAE 0.494 (0.542)
Epoch: [1][36/68]	Time 2.567 (2.608)	Data 2.532 (2.569)	Loss 0.4460 (0.5128)	MAE 0.484 (0.540)
Epoch: [1][37/68]	Time 0.043 (2.541)	Data 0.001 (2.501)	Loss 0.4101 (0.5101)	MAE 0.504 (0.539)
Epoch: [1][38/68]	Time 0.041 (2.477)	Data 0.001 (2.437)	Loss 0.6731 (0.5143)	MAE 0.578 (0.540)
Epoch: [1][39/68]	Time 0.041 (2.416)	Data 0.001 (2.376)	Loss 0.4079 (0.5116)	MAE 0.485 (0.539)
Epoch: [1][40/68]	Time 10.236 (2.607)	Data 10.208 (2.567)	Loss 0.3968 (0.5088)	MAE 0.489 (0.538)
Epoch: [1][41/68]	Time 4.440 (2.650)	Data 4.403 (2.611)	Loss 0.4304 (0.5070)	MAE 0.491 (0.537)
Epoch: [1][42/68]	Time 5.096 (2.707)	Data 5.064 (2.668)	Loss 0.4095 (0.5047)	MAE 0.495 (0.536)
Epoch: [1][43/68]	Time 0.041 (2.647)	Data 0.001 (2.607)	Loss 0.4191 (0.5027)	MAE 0.519 (0.535)
Epoch: [1][44/68]	Time 0.047 (2.589)	Data 0.001 (2.550)	Loss 0.4007 (0.5005)	MAE 0.513 (0.535)
