material_id,spacegroup_num,crystal_system_int,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,density,vpa,packing fraction,a,b,c,alpha,beta,gamma,natoms
2466,0.7473836127122427,0.614992051053276,0.5168301656718185,-0.5896908490178571,-0.5448797597639409,-0.5514447895233829,0.5087630080841773,-0.6060624276143975,-0.577958015201923,-0.6018618814774988,-0.528594994665722,0.6761239807178442,1.0716810476292784,-0.6323736013433319,0.08894451431761023,0.6008250397153597,-0.26598499214896204,1.398659595653326,-0.11090786875249593,0.49646348245864597,-0.14284624337885446,-0.1548559368696064,-0.23567595701222352,-0.5219044975557423,0.0,0.0,0.908046282582183,-0.8091251371610876
1881,-0.8881985245278871,-0.8206383138802988,-0.3813205537792824,-0.029028382159810115,0.5692980099479675,0.8224937920754598,-0.13363134622360437,0.5588804815825832,0.6056494621158725,0.7003611769345988,0.4581544448669678,-0.007319131896613187,-0.9802219602677206,0.526086983489938,0.26467604652697896,0.2788315403277913,-0.26598499214896204,1.398659595653326,-0.055897760579785544,-0.8760557218094649,0.4789241119457516,-0.4038667375367147,-0.725945811908269,0.026392178127485903,0.0,0.0,-1.064723299044281,0.040718166160113485
423,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.5448797597639409,-0.5514447895233829,0.5087630080841773,-0.6060624276144001,-0.5779580152019255,-0.6018618814775019,-0.5285949946657243,-0.1355452321837531,1.4823820408373984,-0.6323736013433334,0.6264016063181629,-2.2855081965821955,-0.26598499214896204,0.48527544520852517,-0.9457612219414638,2.5079724386681046,-1.085339811994466,0.4527878837759133,0.20302372582703365,-0.3054239364981683,0.0,0.0,-1.064723299044281,-0.8091251371610876
2759,0.10872773055181112,-0.10282313141351142,-0.3813205537792824,0.5316340846982368,-0.33094497951118806,-0.023821179493663174,0.3818073739492247,-0.3652372993618794,-0.33327441716862244,-0.37593611721703474,-0.27550842454132346,-0.3344600613088449,0.912275352239236,-0.2579574738203922,-0.373016481221679,0.8174629756980247,-0.14189337170077154,-0.9142965364968234,1.7917541648083115,-0.7289309386296207,1.4727476871979899,-0.10458782794341918,-0.1993839670444487,0.18691943358151866,0.0,0.0,-1.064723299044281,0.6072803683742475
706,-1.215314951975913,-0.8206383138802988,0.0036011831283321747,0.5316340846982368,0.4590158991975709,0.1187428517022905,-0.4942137028799895,0.8778164314000096,0.9296953634292457,0.47959856893315295,0.6442685742880947,-0.34397807061328844,0.7929954498203213,0.7744127946247189,0.11644031649190652,0.8801797426704006,0.5849289766386296,-1.049722991400296,-0.5914820781609013,-0.09965462347589038,0.8249842301061636,0.37739736910645155,0.14859415088386072,-0.019819414306865683,0.0,0.0,-1.064723299044281,0.3239992672671805
1633,-0.01588805133315115,-0.10282313141351142,0.5168301656718185,-0.5896908490178571,-0.5448797597639401,-0.5514447895233829,0.5087630080841757,-0.6060624276144001,-0.5779580152019255,-0.6018618814775019,-0.5285949946657243,0.30009544251504355,0.16265883020761007,-0.6323736013433334,0.2894214139919899,-1.1185596151400317,-0.26598499214896204,0.48527544520852517,-0.6498264237605871,0.37991696406273673,-0.41716919831364857,-0.4986795510512861,-0.4839057675843326,-0.39246631950807714,0.0,0.0,-1.064723299044281,-0.8091251371610876
3010,0.7162296672410022,0.614992051053276,-1.459101417120604,-0.029028382159810115,-0.27254056206215294,-0.3710656770806054,-0.12660031888842813,-0.25496296850909306,-0.22126147268302884,-0.3576105268113525,-0.19423441500397132,0.09730679704784971,-0.30996587801286307,-0.27183668134126043,0.23138764278410584,-0.14597260232473658,1.719480935022086,0.26668589044128405,-0.23423074802256835,-0.36563732697175044,0.16257758580481066,1.4363669562378696,0.9141964703770772,-0.4888635606515769,0.0,0.0,0.9073886927216406,1.1738425705883815
2702,0.7473836127122427,0.614992051053276,0.15756987789137814,-0.029028382159810115,-0.09623513914901632,-0.1826166602689256,0.2526293284194935,-0.20009348438199653,-0.3717213520250573,-0.10550777866599528,-0.31318741170425074,0.79647652878319,-1.136990735401714,-0.21249630714643172,0.23462683170365745,0.7747476486842604,0.13110819328524795,0.41068174495787696,-0.339307796255716,-1.2837253314212032,0.5066219556779884,-1.0319812418110663,-0.86893277624446,-0.2790474567981954,0.0,0.0,0.908046282582183,-0.24256293494695352
3212,1.1056539856315093,1.3328072335200634,0.15756987789137814,-0.029028382159810115,0.05171142428611497,-0.06099065225703255,0.16816582223848242,-0.07469704325282117,-0.03807916178090874,-0.08212677756558137,-0.22785571228714332,0.8280317295939892,-1.2278740888166588,-0.08280382874150584,0.19165065278884305,0.3669080404777977,-0.46453158486606705,1.3556982177867416,-0.03254207480840574,-1.3022810423154323,0.9359594217959255,-1.0438551702133743,-0.877505378231286,-0.31400508456055937,0.0,0.0,0.908046282582183,-0.24256293494695352
314,0.20218956696553284,-0.10282313141351142,-0.3813205537792824,-0.5896908490178571,-0.5448797597639401,-0.5514447895233829,0.5087630080841757,-0.6060624276144001,-0.5779580152019255,-0.6018618814775023,-0.5285949946657248,0.421631680873804,-0.0662935471078269,-0.6323736013433334,-0.8411755302441881,-0.40129428627996133,-1.258717955734486,-0.04977260246541206,-0.3267169886331287,-0.28433012192577894,0.007449786650699495,-0.4374849429347475,-0.43972518965353313,-0.5628583783698997,0.0,0.0,-1.064723299044281,-0.5258440360540205
832,0.6227678308272805,0.614992051053276,2.3131316045740213,-0.029028382159810115,-0.01350082091714573,-0.1146012591775734,0.20539585143222008,0.08845968272240544,-0.22513318727802833,0.3038990928188557,-0.09183739871903167,0.6854537952263979,1.4350832246810827,0.0859425883785992,-0.390579568435436,-0.20424116252665792,-0.5968959800108031,-1.037031472199477,0.3071181615441284,0.4475162021117433,0.05071084866270642,-0.18476208355193993,-0.2572672521405874,-0.5203570774133438,0.0,0.0,0.908046282582183,-0.8091251371610876
217,0.7473836127122427,0.614992051053276,-0.3813205537792824,-0.5896908490178571,-0.544863823925835,-0.5514316887637022,0.5087539102266166,-0.6060436619070129,-0.5779580152019268,-0.6018251715330217,-0.5285949946657259,0.8155711236547685,0.6071917699872019,-0.6323541927295151,-2.490109499008674,-2.359587924552394,1.223114453229324,-1.3414928556810775,1.259681942439056,-0.8618711500106091,1.8183328235717329,-0.79519383114084,-0.6978844169154197,-0.4107540121000586,0.0,0.0,0.9079147646100749,-0.5258440360540205
1925,-1.324353761125255,-0.8206383138802988,-1.7285466329559342,-0.029028382159810115,-0.22673411295199397,-0.28387271720844726,0.30583609082825575,-0.2637252957571374,-0.2301360010664073,-0.2505499186055287,-0.2869881584607008,-0.0222907995573237,-0.04225437310437868,-0.2761243021628336,-0.3906175702307895,-0.19336424739341196,0.726747971436562,-0.28680768541539015,-0.9102534117261964,-0.41363572781533064,0.0944200588885944,1.8426510060897683,1.2118322774880443,-0.5165940329761477,0.0,0.0,0.904955610237635,1.7404047728025156
3564,1.1056539856315093,1.3328072335200634,0.5168301656718185,-0.5896908490178571,-0.5448797597639409,-0.5514447895233853,0.5087630080841741,-0.6060624276144001,-0.5779580152019268,-0.6018618814775003,-0.5285949946657259,0.9798237769366974,0.6701281586721334,-0.6323736013433324,-0.7737387524799247,0.6950631404794595,-0.927806967872645,-0.7325700887178765,0.7112553116040005,-0.716396666326164,1.0195267814102105,-0.9739240222324822,-0.8270172939334626,-0.5389085348023249,0.0,0.0,0.908046282582183,-0.8091251371610876
