0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
0
../datasets/relaxed_structures_hse_bg ../datasets/relaxed_structures_hse_bg/structure_descriptors_normalized.csv 28
Epoch: [1][17/68]	Time 0.046 (2.809)	Data 0.001 (2.768)	Loss 0.5104 (0.5493)	MAE 0.553 (0.557)
Epoch: [1][18/68]	Time 0.049 (2.664)	Data 0.001 (2.623)	Loss 0.3957 (0.5413)	MAE 0.502 (0.555)
Epoch: [1][19/68]	Time 1.410 (2.601)	Data 1.379 (2.561)	Loss 0.5368 (0.5410)	MAE 0.555 (0.555)
Epoch: [1][20/68]	Time 16.458 (3.261)	Data 16.422 (3.221)	Loss 0.4965 (0.5389)	MAE 0.535 (0.554)
Epoch: [1][21/68]	Time 0.037 (3.114)	Data 0.001 (3.074)	Loss 0.5856 (0.5410)	MAE 0.534 (0.553)
Epoch: [1][22/68]	Time 0.042 (2.981)	Data 0.001 (2.941)	Loss 0.4593 (0.5375)	MAE 0.490 (0.550)
Epoch: [1][23/68]	Time 0.039 (2.858)	Data 0.001 (2.818)	Loss 0.3732 (0.5306)	MAE 0.497 (0.548)
Epoch: [1][24/68]	Time 0.038 (2.745)	Data 0.001 (2.706)	Loss 0.4306 (0.5266)	MAE 0.481 (0.545)
Epoch: [1][25/68]	Time 2.780 (2.747)	Data 2.748 (2.707)	Loss 0.5697 (0.5283)	MAE 0.539 (0.545)
Epoch: [1][26/68]	Time 0.041 (2.647)	Data 0.001 (2.607)	Loss 0.4338 (0.5248)	MAE 0.551 (0.545)
Epoch: [1][27/68]	Time 0.046 (2.554)	Data 0.001 (2.514)	Loss 0.3742 (0.5194)	MAE 0.496 (0.543)
Epoch: [1][28/68]	Time 0.043 (2.467)	Data 0.001 (2.427)	Loss 0.4656 (0.5176)	MAE 0.545 (0.543)
Epoch: [1][29/68]	Time 1.586 (2.438)	Data 1.549 (2.398)	Loss 0.4725 (0.5161)	MAE 0.533 (0.543)
Epoch: [1][30/68]	Time 16.471 (2.890)	Data 16.435 (2.851)	Loss 0.5369 (0.5167)	MAE 0.570 (0.544)
Epoch: [1][31/68]	Time 0.039 (2.801)	Data 0.001 (2.762)	Loss 0.4281 (0.5140)	MAE 0.483 (0.542)
Epoch: [1][32/68]	Time 0.041 (2.718)	Data 0.001 (2.678)	Loss 0.6580 (0.5183)	MAE 0.626 (0.545)
Epoch: [1][33/68]	Time 0.044 (2.639)	Data 0.001 (2.599)	Loss 0.6130 (0.5211)	MAE 0.564 (0.545)
Epoch: [1][34/68]	Time 0.038 (2.565)	Data 0.001 (2.525)	Loss 0.5918 (0.5231)	MAE 0.539 (0.545)
Epoch: [1][35/68]	Time 1.335 (2.531)	Data 1.303 (2.491)	Loss 0.6329 (0.5262)	MAE 0.619 (0.547)
Epoch: [1][36/68]	Time 0.048 (2.463)	Data 0.001 (2.424)	Loss 0.5891 (0.5279)	MAE 0.562 (0.547)
Epoch: [1][37/68]	Time 0.042 (2.400)	Data 0.001 (2.360)	Loss 0.5589 (0.5287)	MAE 0.530 (0.547)
Epoch: [1][38/68]	Time 1.520 (2.377)	Data 1.487 (2.338)	Loss 0.3402 (0.5239)	MAE 0.447 (0.544)
Epoch: [1][39/68]	Time 1.673 (2.360)	Data 1.639 (2.320)	Loss 0.5956 (0.5257)	MAE 0.576 (0.545)
Epoch: [1][40/68]	Time 17.760 (2.735)	Data 17.554 (2.692)	Loss 0.5465 (0.5262)	MAE 0.563 (0.546)
Epoch: [1][41/68]	Time 0.041 (2.671)	Data 0.001 (2.628)	Loss 0.3982 (0.5231)	MAE 0.502 (0.545)
Epoch: [1][42/68]	Time 0.045 (2.610)	Data 0.001 (2.567)	Loss 0.4735 (0.5220)	MAE 0.524 (0.544)
Epoch: [1][43/68]	Time 0.039 (2.552)	Data 0.001 (2.508)	Loss 0.4570 (0.5205)	MAE 0.530 (0.544)
Epoch: [1][44/68]	Time 0.988 (2.517)	Data 0.953 (2.474)	Loss 0.4141 (0.5181)	MAE 0.485 (0.542)
Epoch: [1][45/68]	Time 0.041 (2.463)	Data 0.001 (2.420)	Loss 0.4724 (0.5171)	MAE 0.542 (0.542)
